round,accuracy,f1,comm_bytes,compression,CCR,delta_f1,timestamp
1,0.8103670578482843,0.6863837281464272,9676,2.0,651.2563771237138,0.23931627185357274,1773949658
2,0.8469291099610249,0.7350587301587301,9676,2.0,651.2563771237138,0.19064126984126983,1773949661
3,0.7996318126637275,0.7185577107907383,9676,2.0,651.2563771237138,0.2071422892092617,1773949663
4,0.7955777586096735,0.716636298292902,9676,2.0,651.2563771237138,0.20906370170709798,1773949665
5,0.790172353204268,0.7138985994397758,9676,2.0,651.2563771237138,0.21180140056022412,1773949667
6,0.809091272123187,0.7226545155993431,9676,2.0,651.2563771237138,0.20304548440065684,1773949669
7,0.794226407258322,0.7159714285714285,9676,2.0,651.2563771237138,0.2097285714285715,1773949671
8,0.8199020829339979,0.7267701996927803,9676,2.0,651.2563771237138,0.19892980030721963,1773949674
9,0.8077399207718357,0.7220997929606625,9676,2.0,651.2563771237138,0.20360020703933746,1773949676
10,0.8077399207718357,0.7220997929606625,9676,2.0,651.2563771237138,0.20360020703933746,1773949678
11,0.8259112836240495,0.7670221435942798,9676,2.0,651.2563771237138,0.15867785640572019,1773949680
12,0.830993227269823,0.8088692016529905,9676,2.0,651.2563771237138,0.11683079834700949,1773949682
13,0.850449651779439,0.813667953027317,9676,2.0,651.2563771237138,0.11203204697268299,1773949685
14,0.850975975975976,0.817176774610353,9676,2.0,651.2563771237138,0.10852322538964698,1773949687
15,0.8464331352629225,0.8132674887760203,9676,2.0,651.2563771237138,0.11243251122397968,1773949689
16,0.852577311353907,0.8154922258134247,9676,2.0,651.2563771237138,0.11020777418657524,1773949691
17,0.8766516516516516,0.8253502428117248,9676,2.0,651.2563771237138,0.10034975718827521,1773949693
18,0.8834084084084084,0.8271475808084217,9676,2.0,651.2563771237138,0.09855241919157831,1773949695
19,0.8931306306306306,0.8436532074184455,9676,2.0,651.2563771237138,0.08204679258155445,1773949697
20,0.8847972972972972,0.8298847836355794,9676,2.0,651.2563771237138,0.09581521636442059,1773949700
